faculty_code,faculty_title,department_code,department_title,course_area_code,course_area_title,level,semester,course_code,course_title
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,BIO107,General Biology Practical I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,BIO108,General Biology Practical II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,BIO201,Genetics I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,BOT102,Introductory Botany
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,2,CED300,Entrepreneuship Development
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,CHM101,General Chemistry I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,CHM102,General Chemistry11
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,CHM107,General Practical Chemistry I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,CHM108,General Practical Chemistry 11
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,CHM111,General Chemistry I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,CHM113,Organic Chemistry I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,CHM122,General Chemistry II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,CHM124,Organic Chemistry II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,COS101,Introduction to Computing Science
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,CSC110,Introduction to Computing
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,2,CSC220,Introduction to Data Processing
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,2,DTS201,Introduction to Data Science
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,ENT211,Entrepreneurship and Innovation
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,GST111,Communication in English
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,GST112,Nigerian Peoples and Culture
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,GST121,Peace Studies and Conflicts Resolution
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,GST122,Nigerian People and Culture
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,GST123,History and Philosophy of Science and Technology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,GST212,History and Philosophy of Science and Technology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,MCB210,Introductory Microbiology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,2,MCB221,Introductory Microbiology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,MTH101,Elementary Mathematics I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,MTH102,Elementary Mathematics II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,MTH211,Ancillary Mathematics I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,2,OPT203,Optics Laboratory
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,3,OPT207,Human Anatomy
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,OPT210,Geometrical Optics
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,OPT215,Geometrical Optics
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,2,OPT216,Physical Optics
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,OPT217,Ocular Anatomy I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,OPT218,Ocular Anatomy I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,2,OPT220,Ocular Anatomy Laboratory
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,2,OPT224,History of Optometry
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,2,OPT227,Ocular Anatomy II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,2,OPT228,Human Physiology II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,3,OPT300,Physiological Optics Lab. I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,3,OPT301,Opthalmic Optics Lab.
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,1,OPT310,Physiological Optics I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,1,OPT311,Opthalmic Optics I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,1,OPT312,General Optometry I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,1,OPT316,Neuro-Anatomy
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,1,OPT318,General Pathology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,1,OPT319,Community Health Optometry I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,2,OPT320,Physiological Optics II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,2,OPT321,Opthalmic Optics II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,2,OPT322,General Optometry II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,1,OPT325,Ocular Biochemistry
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,2,OPT326,Neuro-Physiology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,2,OPT327,Ocular Physiology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,2,OPT328,General Pharmacology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,300,2,OPT329,Community Health Optometry II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,3,OPT400,Physiological Optics Lab.ii
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,3,OPT401,Mechanical Optics
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,3,OPT403,General Optometry Laboratory
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,3,OPT404,Contact Lens lab
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,1,OPT410,Physiological Optics III
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,1,OPT412,General Optometry III
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,1,OPT413,Epidemiology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,1,OPT414,Contact Lens I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,1,OPT416,Optometric Instrumentation
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,1,OPT417,Ocular Pathology I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,1,OPT418,Ocular Pharmacology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,2,OPT420,Physiological Optics IV
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,2,OPT422,General Optometry IV
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,2,OPT424,Contact Lens II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,2,OPT427,Ocular Pathology II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,2,OPT428,Health Science for Optometrists
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,2,OPT429,Functional Optometry
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,1,OPT500,Outreach Programme and Hospital Practice
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,3,OPT501,Clinical Optics
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,3,OPT502,Outreach Programme
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,3,OPT503,Primary Optomerty Clinic I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,3,OPT504,Contact Lens Clinic I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,3,OPT505,Specialty Optometry Lab.
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,1,OPT511,Clinical Mechanical Optics II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,1,OPT512,Primary Care Optometry
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,1,OPT513,Primary Optometry Clinic
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,1,OPT515,Pediatric Optometry
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,1,OPT519,Practice Management
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,2,OPT522,Geriatric Optometry
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,2,OPT524,Rehabilitative Optometry
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,2,OPT525,Orthoptics
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,2,OPT527,Applied Psychology for Optometrists
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,500,2,OPT528,Endocrinology and Nutrition
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,600,3,OPT600,Contact Lens Clinic II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,600,3,OPT601,Patient Management Sem.
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,600,2,OPT602,Primary Optometry Clinic
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,600,3,OPT603,Externship
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,600,2,OPT604,Specialty Optometry Clinic
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,600,3,OPT605,Rehabilitative Clinic
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,600,3,OPT606,Environmental Vision
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,600,2,OPT609,Research Project
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,PBB111,Introduction to Plant Biology I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,2,PBB224,Introductory Genetics
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,PHY101,General Physics I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,PHY102,General Physics II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,PHY107,General Practical Physics I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,PHY108,General Practical Physics II
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,PHY109,Practical Physics (1st & 2nd Semesters)
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,PHY111,"Mech, Thermal Phy & Properties of Matter"
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,1,PHY113,"Vibrations, Waves and Optics"
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,PIO201_C,Introductory Physiology and Blood
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,PIO203,Physiology of Excitable Tissues
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,SAA214,Social Psychology I
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,2,SAA441,Applied Demography
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,400,2,SAA442,Personality and Motivation
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,SOC204,Social Psychology
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,200,1,STA201,Statistics for Biological Sciences
LSC,Faculty of Life Sciences (LSC),OPT,Department of Optometry (OPT),OD,DOCTOR OF OPTOMETRY,100,2,ZOO102,Animal Diversity
LSC,Faculty of Life Sciences (LSC),PBB,Department of Plant Biology and Biotechnology (PBB),BSCPBB,B.Sc Plant Biology and Biotechnology,100,1,AEB111,Introductory Zoology
LSC,Faculty of Life Sciences (LSC),PBB,Department of Plant Biology and Biotechnology (PBB),BSCPBB,B.Sc Plant Biology and Biotechnology,100,2,AEB122,Functional Zoology
LSC,Faculty of Life Sciences (LSC),PBB,Department of Plant Biology and Biotechnology (PBB),BSCPBB,B.Sc Plant Biology and Biotechnology,200,1,AEB211,Environmental Ecology
LSC,Faculty of Life Sciences (LSC),PBB,Department of Plant Biology and Biotechnology (PBB),BSCPBB,B.Sc Plant Biology and Biotechnology,300,1,AEB315,Introductory Hydrobiology
LSC,Faculty of Life Sciences (LSC),PBB,Department of Plant Biology and Biotechnology (PBB),BSCPBB,B.Sc Plant Biology and Biotechnology,200,1,BCH201,General Biochemistry I
LSC,Faculty of Life Sciences (LSC),PBB,Department of Plant Biology and Biotechnology (PBB),BSCPBB,B.Sc Plant Biology and Biotechnology,200,2,BCH203,General Biochemistry Practical
LSC,Faculty of Life Sciences (LSC),PBB,Department of Plant Biology and Biotechnology (PBB),BSCPBB,B.Sc Plant Biology and Biotechnology,100,1,BIO101,General Biology I
LSC,Faculty of Life Sciences (LSC),PBB,Department of Plant Biology and Biotechnology (PBB),BSCPBB,B.Sc Plant Biology and Biotechnology,100,2,BIO102,General Biology II
